"test_id","lab_id","BMP_id","bottle_id","interval_id","time_d","substrate","ISR","SMP"
246,10,256,948,49402,24.6,"SC",0.97,488.94
246,10,256,948,49403,24.7,"SC",0.97,489
246,10,256,948,49404,24.8,"SC",0.97,489.05
246,10,256,948,49405,24.9,"SC",0.97,489.15
246,10,256,948,49406,25,"SC",0.97,489.21
246,10,256,948,49407,25.1,"SC",0.97,489.36
246,10,256,948,49408,25.2,"SC",0.97,489.46
246,10,256,948,49409,25.3,"SC",0.97,489.61
246,10,256,948,49410,25.4,"SC",0.97,489.71
246,10,256,948,49411,25.5,"SC",0.97,489.81
246,10,256,948,49412,25.6,"SC",0.97,489.96
246,10,256,948,49413,25.7,"SC",0.97,490.07
246,10,256,948,49414,25.8,"SC",0.97,490.21
246,10,256,948,49415,25.9,"SC",0.97,490.41
246,10,256,948,49416,26,"SC",0.97,490.55
246,10,256,948,49417,26.1,"SC",0.97,490.76
246,10,256,948,49418,26.2,"SC",0.97,490.9
246,10,256,948,49419,26.3,"SC",0.97,491.08
246,10,256,948,49420,26.4,"SC",0.97,491.21
246,10,256,948,49421,26.5,"SC",0.97,491.32
246,10,256,948,49422,26.6,"SC",0.97,491.53
246,10,256,948,49423,26.7,"SC",0.97,491.66
246,10,256,948,49424,26.8,"SC",0.97,491.79
246,10,256,948,49425,26.9,"SC",0.97,491.94
246,10,256,948,49426,27,"SC",0.97,492.05
246,10,256,948,49427,27.1,"SC",0.97,492.2
246,10,256,948,49428,27.2,"SC",0.97,492.31
246,10,256,948,49429,27.3,"SC",0.97,492.45
246,10,256,948,49430,27.4,"SC",0.97,492.56
246,10,256,948,49431,27.5,"SC",0.97,492.66
246,10,256,948,49432,27.6,"SC",0.97,492.8
246,10,256,948,49433,27.7,"SC",0.97,492.87
246,10,256,948,49434,27.8,"SC",0.97,492.93
246,10,256,948,49435,27.9,"SC",0.97,493.04
246,10,256,948,49436,28,"SC",0.97,493.09
246,10,256,948,49437,28.1,"SC",0.97,493.18
246,10,256,948,49438,28.2,"SC",0.97,493.25
246,10,256,948,49439,28.3,"SC",0.97,493.35
246,10,256,948,49440,28.4,"SC",0.97,493.42
246,10,256,948,49441,28.5,"SC",0.97,493.49
246,10,256,948,49442,28.6,"SC",0.97,493.58
246,10,256,948,49443,28.7,"SC",0.97,493.65
246,10,256,948,49444,28.8,"SC",0.97,493.71
246,10,256,948,49445,28.9,"SC",0.97,493.84
246,10,256,948,49446,29,"SC",0.97,493.93
246,10,256,948,49447,29.1,"SC",0.97,494.06
246,10,256,948,49448,29.2,"SC",0.97,494.16
246,10,256,948,49449,29.3,"SC",0.97,494.3
246,10,256,948,49450,29.4,"SC",0.97,494.38
246,10,256,948,49451,29.5,"SC",0.97,494.49
246,10,256,948,49452,29.6,"SC",0.97,494.63
246,10,256,948,49453,29.7,"SC",0.97,494.73
246,10,256,948,49454,29.8,"SC",0.97,494.83
246,10,256,948,49455,29.9,"SC",0.97,494.96
246,10,256,948,49456,30,"SC",0.97,495.05
246,10,256,948,49457,30.1,"SC",0.97,495.18
246,10,256,948,49458,30.2,"SC",0.97,495.27
246,10,256,948,49459,30.3,"SC",0.97,495.4
246,10,256,948,49460,30.4,"SC",0.97,495.5
246,10,256,948,49461,30.5,"SC",0.97,495.59
246,10,256,948,49462,30.6,"SC",0.97,495.72
246,10,256,948,49463,30.7,"SC",0.97,495.77
246,10,256,948,49464,30.8,"SC",0.97,495.77
246,10,256,948,49465,30.9,"SC",0.97,495.77
246,10,256,952,49466,0,"SC",0.97,0
246,10,256,952,49467,0.1,"SC",0.97,3.05
246,10,256,952,49468,0.2,"SC",0.97,4.77
246,10,256,952,49469,0.3,"SC",0.97,11.3
246,10,256,952,49470,0.4,"SC",0.97,13.33
246,10,256,952,49471,0.5,"SC",0.97,15.06
246,10,256,952,49472,0.6,"SC",0.97,17.82
246,10,256,952,49473,0.7,"SC",0.97,19.29
246,10,256,952,49474,0.8,"SC",0.97,20.06
246,10,256,952,49475,0.9,"SC",0.97,20.59
246,10,256,952,49476,1,"SC",0.97,20.78
246,10,256,952,49477,1.1,"SC",0.97,20.96
246,10,256,952,49478,1.2,"SC",0.97,21.09
246,10,256,952,49479,1.3,"SC",0.97,21.32
246,10,256,952,49480,1.4,"SC",0.97,21.51
246,10,256,952,49481,1.5,"SC",0.97,21.74
246,10,256,952,49482,1.6,"SC",0.97,22.15
246,10,256,952,49483,1.7,"SC",0.97,22.42
246,10,256,952,49484,1.8,"SC",0.97,22.69
246,10,256,952,49485,1.9,"SC",0.97,23.15
246,10,256,952,49486,2,"SC",0.97,23.47
246,10,256,952,49487,2.1,"SC",0.97,23.97
246,10,256,952,49488,2.2,"SC",0.97,24.34
246,10,256,952,49489,2.3,"SC",0.97,25.22
246,10,256,952,49490,2.4,"SC",0.97,26.05
246,10,256,952,49491,2.5,"SC",0.97,27.01
246,10,256,952,49492,2.6,"SC",0.97,28.27
246,10,256,952,49493,2.7,"SC",0.97,28.93
246,10,256,952,49494,2.8,"SC",0.97,29.53
246,10,256,952,49495,2.9,"SC",0.97,30.37
246,10,256,952,49496,3,"SC",0.97,31.04
246,10,256,952,49497,3.1,"SC",0.97,31.96
246,10,256,952,49498,3.2,"SC",0.97,32.47
246,10,256,952,49499,3.3,"SC",0.97,33.09
246,10,256,952,49500,3.4,"SC",0.97,33.49
246,10,256,952,49501,3.5,"SC",0.97,33.9
246,10,256,952,49502,3.6,"SC",0.97,34.57
246,10,256,952,49503,3.7,"SC",0.97,35.05
246,10,256,952,49504,3.8,"SC",0.97,35.53
246,10,256,952,49505,3.9,"SC",0.97,36.27
246,10,256,952,49506,4,"SC",0.97,36.9
246,10,256,952,49507,4.1,"SC",0.97,37.72
246,10,256,952,49508,4.2,"SC",0.97,38.3
246,10,256,952,49509,4.3,"SC",0.97,39.22
246,10,256,952,49510,4.4,"SC",0.97,39.83
246,10,256,952,49511,4.5,"SC",0.97,40.53
246,10,256,952,49512,4.6,"SC",0.97,41.58
246,10,256,952,49513,4.7,"SC",0.97,42.34
246,10,256,952,49514,4.8,"SC",0.97,43.09
246,10,256,952,49515,4.9,"SC",0.97,44.26
246,10,256,952,49516,5,"SC",0.97,45.14
246,10,256,952,49517,5.1,"SC",0.97,46.56
246,10,256,952,49518,5.2,"SC",0.97,47.55
246,10,256,952,49519,5.3,"SC",0.97,49.06
246,10,256,952,49520,5.4,"SC",0.97,50.21
246,10,256,952,49521,5.5,"SC",0.97,51.36
246,10,256,952,49522,5.6,"SC",0.97,53.2
246,10,256,952,49523,5.7,"SC",0.97,54.49
246,10,256,952,49524,5.8,"SC",0.97,55.79
246,10,256,952,49525,5.9,"SC",0.97,57.95
246,10,256,952,49526,6,"SC",0.97,59.39
246,10,256,952,49527,6.1,"SC",0.97,61.73
246,10,256,952,49528,6.2,"SC",0.97,63.55
246,10,256,952,49529,6.3,"SC",0.97,66.26
246,10,256,952,49530,6.4,"SC",0.97,68.15
246,10,256,952,49531,6.5,"SC",0.97,70.1
246,10,256,952,49532,6.6,"SC",0.97,73.21
246,10,256,952,49533,6.7,"SC",0.97,75.46
246,10,256,952,49534,6.8,"SC",0.97,77.69
246,10,256,952,49535,6.9,"SC",0.97,81.19
246,10,256,952,49536,7,"SC",0.97,83.65
246,10,256,952,49537,7.1,"SC",0.97,87.44
246,10,256,952,49538,7.2,"SC",0.97,90.21
246,10,256,952,49539,7.3,"SC",0.97,94.4
246,10,256,952,49540,7.4,"SC",0.97,97.25
246,10,256,952,49541,7.5,"SC",0.97,100.3
246,10,256,952,49542,7.6,"SC",0.97,105.14
246,10,256,952,49543,7.7,"SC",0.97,108.5
246,10,256,952,49544,7.8,"SC",0.97,112.05
246,10,256,952,49545,7.9,"SC",0.97,117.64
246,10,256,952,49546,8,"SC",0.97,121.52
246,10,256,952,49547,8.1,"SC",0.97,127.7
246,10,256,952,49548,8.2,"SC",0.97,132.04
246,10,256,952,49549,8.3,"SC",0.97,138.85
246,10,256,952,49550,8.4,"SC",0.97,143.68
246,10,256,952,49551,8.5,"SC",0.97,148.68
246,10,256,952,49552,8.6,"SC",0.97,156.5
246,10,256,952,49553,8.7,"SC",0.97,162.03
246,10,256,952,49554,8.8,"SC",0.97,167.77
246,10,256,952,49555,8.9,"SC",0.97,176.72
246,10,256,952,49556,9,"SC",0.97,183.26
246,10,256,952,49557,9.1,"SC",0.97,193.25
246,10,256,952,49558,9.2,"SC",0.97,200.18
246,10,256,952,49559,9.3,"SC",0.97,210.93
246,10,256,952,49560,9.4,"SC",0.97,218.43
246,10,256,952,49561,9.5,"SC",0.97,226.15
246,10,256,952,49562,9.6,"SC",0.97,238.04
246,10,256,952,49563,9.7,"SC",0.97,246.36
246,10,256,952,49564,9.8,"SC",0.97,254.85
246,10,256,952,49565,9.9,"SC",0.97,267.83
246,10,256,952,49566,10,"SC",0.97,276.65
246,10,256,952,49567,10.1,"SC",0.97,289.74
246,10,256,952,49568,10.2,"SC",0.97,298.48
246,10,256,952,49569,10.3,"SC",0.97,310.99
246,10,256,952,49570,10.4,"SC",0.97,319.12
246,10,256,952,49571,10.5,"SC",0.97,326.82
246,10,256,952,49572,10.6,"SC",0.97,337.45
246,10,256,952,49573,10.7,"SC",0.97,343.9
246,10,256,952,49574,10.8,"SC",0.97,349.68
246,10,256,952,49575,10.9,"SC",0.97,356.98
246,10,256,952,49576,11,"SC",0.97,360.46
246,10,256,952,49577,11.1,"SC",0.97,364.09
246,10,256,952,49578,11.2,"SC",0.97,366.31
246,10,256,952,49579,11.3,"SC",0.97,369.35
246,10,256,952,49580,11.4,"SC",0.97,371.21
246,10,256,952,49581,11.5,"SC",0.97,373.03
246,10,256,952,49582,11.6,"SC",0.97,375.35
246,10,256,952,49583,11.7,"SC",0.97,376.87
246,10,256,952,49584,11.8,"SC",0.97,378.31
246,10,256,952,49585,11.9,"SC",0.97,380.55
246,10,256,952,49586,12,"SC",0.97,382.05
246,10,256,952,49587,12.1,"SC",0.97,384.26
246,10,256,952,49588,12.2,"SC",0.97,385.51
246,10,256,952,49589,12.3,"SC",0.97,387.5
246,10,256,952,49590,12.4,"SC",0.97,388.86
246,10,256,952,49591,12.5,"SC",0.97,390.22
246,10,256,952,49592,12.6,"SC",0.97,392.39
246,10,256,952,49593,12.7,"SC",0.97,394.01
246,10,256,952,49594,12.8,"SC",0.97,395.61
246,10,256,952,49595,12.9,"SC",0.97,398.26
246,10,256,952,49596,13,"SC",0.97,400.26
246,10,256,952,49597,13.1,"SC",0.97,403.23
246,10,256,952,49598,13.2,"SC",0.97,405.42
246,10,256,952,49599,13.3,"SC",0.97,408.28
246,10,256,952,49600,13.4,"SC",0.97,409.98
246,10,256,952,49601,13.5,"SC",0.97,411.43
246,10,256,952,49602,13.6,"SC",0.97,413.49
246,10,256,952,49603,13.7,"SC",0.97,414.79
246,10,256,952,49604,13.8,"SC",0.97,416.03
246,10,256,952,49605,13.9,"SC",0.97,417.93
246,10,256,952,49606,14,"SC",0.97,419.22
246,10,256,952,49607,14.1,"SC",0.97,421.24
246,10,256,952,49608,14.2,"SC",0.97,422.67
246,10,256,952,49609,14.3,"SC",0.97,424.83
246,10,256,952,49610,14.4,"SC",0.97,426.27
246,10,256,952,49611,14.5,"SC",0.97,427.87
246,10,256,952,49612,14.6,"SC",0.97,430.32
246,10,256,952,49613,14.7,"SC",0.97,432.01
246,10,256,952,49614,14.8,"SC",0.97,433.9
246,10,256,952,49615,14.9,"SC",0.97,436.7
246,10,256,952,49616,15,"SC",0.97,438.72
246,10,256,952,49617,15.1,"SC",0.97,442.06
246,10,256,952,49618,15.2,"SC",0.97,444.38
246,10,256,952,49619,15.3,"SC",0.97,448.11
246,10,256,952,49620,15.4,"SC",0.97,450.66
246,10,256,952,49621,15.5,"SC",0.97,453.34
246,10,256,952,49622,15.6,"SC",0.97,457.31
246,10,256,952,49623,15.7,"SC",0.97,460
246,10,256,952,49624,15.8,"SC",0.97,462.63
246,10,256,952,49625,15.9,"SC",0.97,466.58
246,10,256,952,49626,16,"SC",0.97,469.24
246,10,256,952,49627,16.1,"SC",0.97,473.24
246,10,256,952,49628,16.2,"SC",0.97,475.95
246,10,256,952,49629,16.3,"SC",0.97,479.91
246,10,256,952,49630,16.4,"SC",0.97,482.4
246,10,256,952,49631,16.5,"SC",0.97,484.32
246,10,256,952,49632,16.6,"SC",0.97,485.48
246,10,256,952,49633,16.7,"SC",0.97,485.88
246,10,256,952,49634,16.8,"SC",0.97,486.31
246,10,256,952,49635,16.9,"SC",0.97,487.11
246,10,256,952,49636,17,"SC",0.97,487.55
246,10,256,952,49637,17.1,"SC",0.97,488.17
246,10,256,952,49638,17.2,"SC",0.97,488.6
246,10,256,952,49639,17.3,"SC",0.97,489.26
246,10,256,952,49640,17.4,"SC",0.97,489.71
246,10,256,952,49641,17.5,"SC",0.97,490.16
246,10,256,952,49642,17.6,"SC",0.97,490.81
246,10,256,952,49643,17.7,"SC",0.97,491.19
246,10,256,952,49644,17.8,"SC",0.97,491.57
246,10,256,952,49645,17.9,"SC",0.97,492.07
246,10,256,952,49646,18,"SC",0.97,492.4
246,10,256,952,49647,18.1,"SC",0.97,492.71
246,10,256,952,49648,18.2,"SC",0.97,492.89
246,10,256,952,49649,18.3,"SC",0.97,493.18
246,10,256,952,49650,18.4,"SC",0.97,493.39
246,10,256,952,49651,18.5,"SC",0.97,493.63
246,10,256,952,49652,18.6,"SC",0.97,494
246,10,256,952,49653,18.7,"SC",0.97,494.22
246,10,256,952,49654,18.8,"SC",0.97,494.42
246,10,256,952,49655,18.9,"SC",0.97,494.71
246,10,256,952,49656,19,"SC",0.97,494.92
246,10,256,952,49657,19.1,"SC",0.97,495.5
246,10,256,952,49658,19.2,"SC",0.97,495.88
246,10,256,952,49659,19.3,"SC",0.97,496.25
246,10,256,952,49660,19.4,"SC",0.97,496.49
246,10,256,952,49661,19.5,"SC",0.97,496.74
246,10,256,952,49662,19.6,"SC",0.97,496.97
246,10,256,952,49663,19.7,"SC",0.97,497.14
246,10,256,952,49664,19.8,"SC",0.97,497.3
246,10,256,952,49665,19.9,"SC",0.97,497.55
246,10,256,952,49666,20,"SC",0.97,497.69
246,10,256,952,49667,20.1,"SC",0.97,497.91
246,10,256,952,49668,20.2,"SC",0.97,498.06
246,10,256,952,49669,20.3,"SC",0.97,498.26
246,10,256,952,49670,20.4,"SC",0.97,498.41
246,10,256,952,49671,20.5,"SC",0.97,498.54
246,10,256,952,49672,20.6,"SC",0.97,498.76
246,10,256,952,49673,20.7,"SC",0.97,498.9
246,10,256,952,49674,20.8,"SC",0.97,499.03
246,10,256,952,49675,20.9,"SC",0.97,499.25
246,10,256,952,49676,21,"SC",0.97,499.4
246,10,256,952,49677,21.1,"SC",0.97,499.64
246,10,256,952,49678,21.2,"SC",0.97,499.79
246,10,256,952,49679,21.3,"SC",0.97,500
246,10,256,952,49680,21.4,"SC",0.97,500.11
246,10,256,952,49681,21.5,"SC",0.97,500.23
246,10,256,952,49682,21.6,"SC",0.97,500.4
246,10,256,952,49683,21.7,"SC",0.97,500.51
246,10,256,952,49684,21.8,"SC",0.97,500.63
246,10,256,952,49685,21.9,"SC",0.97,500.84
246,10,256,952,49686,22,"SC",0.97,501
246,10,256,952,49687,22.1,"SC",0.97,501.22
246,10,256,952,49688,22.2,"SC",0.97,501.37
246,10,256,952,49689,22.3,"SC",0.97,501.57
246,10,256,952,49690,22.4,"SC",0.97,501.68
246,10,256,952,49691,22.5,"SC",0.97,501.8
246,10,256,952,49692,22.6,"SC",0.97,501.97
246,10,256,952,49693,22.7,"SC",0.97,502.09
246,10,256,952,49694,22.8,"SC",0.97,502.22
246,10,256,952,49695,22.9,"SC",0.97,502.44
246,10,256,952,49696,23,"SC",0.97,502.6
246,10,256,952,49697,23.1,"SC",0.97,502.83
246,10,256,952,49698,23.2,"SC",0.97,502.97
246,10,256,952,49699,23.3,"SC",0.97,503.19
246,10,256,952,49700,23.4,"SC",0.97,503.34
246,10,256,952,49701,23.5,"SC",0.97,503.49
246,10,256,952,49702,23.6,"SC",0.97,503.73
246,10,256,952,49703,23.7,"SC",0.97,503.91
246,10,256,952,49704,23.8,"SC",0.97,504.07
246,10,256,952,49705,23.9,"SC",0.97,504.33
246,10,256,952,49706,24,"SC",0.97,504.51
246,10,256,952,49707,24.1,"SC",0.97,504.66
246,10,256,952,49708,24.2,"SC",0.97,504.73
246,10,256,952,49709,24.3,"SC",0.97,504.83
246,10,256,952,49710,24.4,"SC",0.97,504.89
246,10,256,952,49711,24.5,"SC",0.97,504.94
246,10,256,952,49712,24.6,"SC",0.97,505.05
246,10,256,952,49713,24.7,"SC",0.97,505.11
246,10,256,952,49714,24.8,"SC",0.97,505.17
246,10,256,952,49715,24.9,"SC",0.97,505.27
246,10,256,952,49716,25,"SC",0.97,505.33
246,10,256,952,49717,25.1,"SC",0.97,505.45
246,10,256,952,49718,25.2,"SC",0.97,505.54
246,10,256,952,49719,25.3,"SC",0.97,505.66
246,10,256,952,49720,25.4,"SC",0.97,505.75
246,10,256,952,49721,25.5,"SC",0.97,505.84
246,10,256,952,49722,25.6,"SC",0.97,505.96
246,10,256,952,49723,25.7,"SC",0.97,506.05
246,10,256,952,49724,25.8,"SC",0.97,506.15
246,10,256,952,49725,25.9,"SC",0.97,506.37
246,10,256,952,49726,26,"SC",0.97,506.51
246,10,256,952,49727,26.1,"SC",0.97,506.71
246,10,256,952,49728,26.2,"SC",0.97,506.86
246,10,256,952,49729,26.3,"SC",0.97,507.05
246,10,256,952,49730,26.4,"SC",0.97,507.15
246,10,256,952,49731,26.5,"SC",0.97,507.25
246,10,256,952,49732,26.6,"SC",0.97,507.42
246,10,256,952,49733,26.7,"SC",0.97,507.53
246,10,256,952,49734,26.8,"SC",0.97,507.64
246,10,256,952,49735,26.9,"SC",0.97,507.81
246,10,256,952,49736,27,"SC",0.97,507.91
246,10,256,952,49737,27.1,"SC",0.97,508.02
246,10,256,952,49738,27.2,"SC",0.97,508.09
246,10,256,952,49739,27.3,"SC",0.97,508.2
246,10,256,952,49740,27.4,"SC",0.97,508.28
246,10,256,952,49741,27.5,"SC",0.97,508.35
246,10,256,952,49742,27.6,"SC",0.97,508.46
246,10,256,952,49743,27.7,"SC",0.97,508.54
246,10,256,952,49744,27.8,"SC",0.97,508.61
246,10,256,952,49745,27.9,"SC",0.97,508.72
246,10,256,952,49746,28,"SC",0.97,508.8
246,10,256,952,49747,28.1,"SC",0.97,508.93
246,10,256,952,49748,28.2,"SC",0.97,509.03
246,10,256,952,49749,28.3,"SC",0.97,509.19
246,10,256,952,49750,28.4,"SC",0.97,509.3
246,10,256,952,49751,28.5,"SC",0.97,509.39
246,10,256,952,49752,28.6,"SC",0.97,509.55
246,10,256,952,49753,28.7,"SC",0.97,509.66
246,10,256,952,49754,28.8,"SC",0.97,509.76
246,10,256,952,49755,28.9,"SC",0.97,509.94
246,10,256,952,49756,29,"SC",0.97,510.08
246,10,256,952,49757,29.1,"SC",0.97,510.27
246,10,256,952,49758,29.2,"SC",0.97,510.41
246,10,256,952,49759,29.3,"SC",0.97,510.61
246,10,256,952,49760,29.4,"SC",0.97,510.74
246,10,256,952,49761,29.5,"SC",0.97,510.87
246,10,256,952,49762,29.6,"SC",0.97,511.09
246,10,256,952,49763,29.7,"SC",0.97,511.24
246,10,256,952,49764,29.8,"SC",0.97,511.38
246,10,256,952,49765,29.9,"SC",0.97,511.59
246,10,256,952,49766,30,"SC",0.97,511.74
246,10,256,952,49767,30.1,"SC",0.97,511.96
246,10,256,952,49768,30.2,"SC",0.97,512.1
246,10,256,952,49769,30.3,"SC",0.97,512.34
246,10,256,952,49770,30.4,"SC",0.97,512.49
246,10,256,952,49771,30.5,"SC",0.97,512.64
246,10,256,952,49772,30.6,"SC",0.97,512.87
246,10,256,952,49773,30.7,"SC",0.97,512.96
246,10,256,952,49774,30.8,"SC",0.97,512.96
246,10,256,952,49775,30.9,"SC",0.97,512.96
246,10,256,957,49776,0,"SC",0.97,0
246,10,256,957,49777,0.1,"SC",0.97,2.53
246,10,256,957,49778,0.2,"SC",0.97,4.78
246,10,256,957,49779,0.3,"SC",0.97,10.46
246,10,256,957,49780,0.4,"SC",0.97,13.56
246,10,256,957,49781,0.5,"SC",0.97,15.33
246,10,256,957,49782,0.6,"SC",0.97,18.42
246,10,256,957,49783,0.7,"SC",0.97,20.35
246,10,256,957,49784,0.8,"SC",0.97,21.36
246,10,256,957,49785,0.9,"SC",0.97,22.07
246,10,256,957,49786,1,"SC",0.97,22.41
246,10,256,957,49787,1.1,"SC",0.97,22.82
246,10,256,957,49788,1.2,"SC",0.97,23.11
246,10,256,957,49789,1.3,"SC",0.97,23.53
246,10,256,957,49790,1.4,"SC",0.97,23.88
246,10,256,957,49791,1.5,"SC",0.97,24.28
246,10,256,957,49792,1.6,"SC",0.97,24.94
246,10,256,957,49793,1.7,"SC",0.97,25.37
246,10,256,957,49794,1.8,"SC",0.97,25.81
246,10,256,957,49795,1.9,"SC",0.97,26.54
246,10,256,957,49796,2,"SC",0.97,27.04
246,10,256,957,49797,2.1,"SC",0.97,27.76
246,10,256,957,49798,2.2,"SC",0.97,28.33
246,10,256,957,49799,2.3,"SC",0.97,29.46
246,10,256,957,49800,2.4,"SC",0.97,30.39
246,10,256,957,49801,2.5,"SC",0.97,31.39
246,10,256,957,49802,2.6,"SC",0.97,32.85
246,10,256,957,49803,2.7,"SC",0.97,33.62
246,10,256,957,49804,2.8,"SC",0.97,34.32
246,10,256,957,49805,2.9,"SC",0.97,35.29
246,10,256,957,49806,3,"SC",0.97,35.95
246,10,256,957,49807,3.1,"SC",0.97,36.87
246,10,256,957,49808,3.2,"SC",0.97,37.46
246,10,256,957,49809,3.3,"SC",0.97,38.46
246,10,256,957,49810,3.4,"SC",0.97,39.1
246,10,256,957,49811,3.5,"SC",0.97,39.75
246,10,256,957,49812,3.6,"SC",0.97,40.89
246,10,256,957,49813,3.7,"SC",0.97,41.66
246,10,256,957,49814,3.8,"SC",0.97,42.51
246,10,256,957,49815,3.9,"SC",0.97,43.88
246,10,256,957,49816,4,"SC",0.97,45.04
246,10,256,957,49817,4.1,"SC",0.97,46.87
246,10,256,957,49818,4.2,"SC",0.97,47.85
246,10,256,957,49819,4.3,"SC",0.97,49.29
246,10,256,957,49820,4.4,"SC",0.97,50.32
246,10,256,957,49821,4.5,"SC",0.97,51.37
246,10,256,957,49822,4.6,"SC",0.97,53.03
246,10,256,957,49823,4.7,"SC",0.97,54.21
246,10,256,957,49824,4.8,"SC",0.97,55.46
246,10,256,957,49825,4.9,"SC",0.97,57.49
246,10,256,957,49826,5,"SC",0.97,58.89
246,10,256,957,49827,5.1,"SC",0.97,61.13
246,10,256,957,49828,5.2,"SC",0.97,62.72
246,10,256,957,49829,5.3,"SC",0.97,65.17
246,10,256,957,49830,5.4,"SC",0.97,66.95
246,10,256,957,49831,5.5,"SC",0.97,68.81
246,10,256,957,49832,5.6,"SC",0.97,71.71
246,10,256,957,49833,5.7,"SC",0.97,73.7
246,10,256,957,49834,5.8,"SC",0.97,75.76
246,10,256,957,49835,5.9,"SC",0.97,78.9
246,10,256,957,49836,6,"SC",0.97,81.2
246,10,256,957,49837,6.1,"SC",0.97,84.51
246,10,256,957,49838,6.2,"SC",0.97,87.09
246,10,256,957,49839,6.3,"SC",0.97,90.95
246,10,256,957,49840,6.4,"SC",0.97,93.57
246,10,256,957,49841,6.5,"SC",0.97,96.41
246,10,256,957,49842,6.6,"SC",0.97,100.77
246,10,256,957,49843,6.7,"SC",0.97,103.82
246,10,256,957,49844,6.8,"SC",0.97,107.06
246,10,256,957,49845,6.9,"SC",0.97,112.02
246,10,256,957,49846,7,"SC",0.97,115.51
246,10,256,957,49847,7.1,"SC",0.97,120.91
246,10,256,957,49848,7.2,"SC",0.97,124.94
246,10,256,957,49849,7.3,"SC",0.97,130.98
246,10,256,957,49850,7.4,"SC",0.97,135.15
246,10,256,957,49851,7.5,"SC",0.97,139.35
246,10,256,957,49852,7.6,"SC",0.97,145.98
246,10,256,957,49853,7.7,"SC",0.97,150.68
246,10,256,957,49854,7.8,"SC",0.97,155.5
246,10,256,957,49855,7.9,"SC",0.97,163.07
246,10,256,957,49856,8,"SC",0.97,168.45
246,10,256,957,49857,8.1,"SC",0.97,176.65
246,10,256,957,49858,8.2,"SC",0.97,182.44
246,10,256,957,49859,8.3,"SC",0.97,191.46
246,10,256,957,49860,8.4,"SC",0.97,197.63
246,10,256,957,49861,8.5,"SC",0.97,204.13
246,10,256,957,49862,8.6,"SC",0.97,214.1
246,10,256,957,49863,8.7,"SC",0.97,221.06
246,10,256,957,49864,8.8,"SC",0.97,228.16
246,10,256,957,49865,8.9,"SC",0.97,239.15
246,10,256,957,49866,9,"SC",0.97,246.82
246,10,256,957,49867,9.1,"SC",0.97,258.54
246,10,256,957,49868,9.2,"SC",0.97,266.38
246,10,256,957,49869,9.3,"SC",0.97,278.33
246,10,256,957,49870,9.4,"SC",0.97,286.39
246,10,256,957,49871,9.5,"SC",0.97,294.38
246,10,256,957,49872,9.6,"SC",0.97,306.05
246,10,256,957,49873,9.7,"SC",0.97,313.75
246,10,256,957,49874,9.8,"SC",0.97,321.16
246,10,256,957,49875,9.9,"SC",0.97,331.76
246,10,256,957,49876,10,"SC",0.97,338.56
246,10,256,957,49877,10.1,"SC",0.97,347.99
246,10,256,957,49878,10.2,"SC",0.97,353.82
246,10,256,957,49879,10.3,"SC",0.97,361.18
246,10,256,957,49880,10.4,"SC",0.97,364.67
246,10,256,957,49881,10.5,"SC",0.97,367.17
246,10,256,957,49882,10.6,"SC",0.97,370.42
246,10,256,957,49883,10.7,"SC",0.97,372.57
246,10,256,957,49884,10.8,"SC",0.97,374.63
246,10,256,957,49885,10.9,"SC",0.97,377.58
246,10,256,957,49886,11,"SC",0.97,379.53
246,10,256,957,49887,11.1,"SC",0.97,382.41
246,10,256,957,49888,11.2,"SC",0.97,384.33
246,10,256,957,49889,11.3,"SC",0.97,387.13
246,10,256,957,49890,11.4,"SC",0.97,389.05
246,10,256,957,49891,11.5,"SC",0.97,390.95
246,10,256,957,49892,11.6,"SC",0.97,393.8
246,10,256,957,49893,11.7,"SC",0.97,395.71
246,10,256,957,49894,11.8,"SC",0.97,397.62
246,10,256,957,49895,11.9,"SC",0.97,400.78
246,10,256,957,49896,12,"SC",0.97,403.03
246,10,256,957,49897,12.1,"SC",0.97,406.64
246,10,256,957,49898,12.2,"SC",0.97,408.93
246,10,256,957,49899,12.3,"SC",0.97,412.68
246,10,256,957,49900,12.4,"SC",0.97,415.37
246,10,256,957,49901,12.5,"SC",0.97,418.24
246,10,256,957,49902,12.6,"SC",0.97,422.72
246,10,256,957,49903,12.7,"SC",0.97,425.98
246,10,256,957,49904,12.8,"SC",0.97,429.22
246,10,256,957,49905,12.9,"SC",0.97,433.98
246,10,256,957,49906,13,"SC",0.97,437.11
246,10,256,957,49907,13.1,"SC",0.97,441.57
246,10,256,957,49908,13.2,"SC",0.97,444.48
246,10,256,957,49909,13.3,"SC",0.97,448.9
246,10,256,957,49910,13.4,"SC",0.97,451.83
246,10,256,957,49911,13.5,"SC",0.97,454.74
246,10,256,957,49912,13.6,"SC",0.97,458.11
246,10,256,957,49913,13.7,"SC",0.97,459.17
246,10,256,957,49914,13.8,"SC",0.97,459.94
246,10,256,957,49915,13.9,"SC",0.97,461.04
246,10,256,957,49916,14,"SC",0.97,461.82
246,10,256,957,49917,14.1,"SC",0.97,463
246,10,256,957,49918,14.2,"SC",0.97,463.86
246,10,256,957,49919,14.3,"SC",0.97,465.18
246,10,256,957,49920,14.4,"SC",0.97,466.09
246,10,256,957,49921,14.5,"SC",0.97,467.08
246,10,256,957,49922,14.6,"SC",0.97,468.77
